,id,burnout60,area,gender,age,wduration_y,earning1,earning2_r,wtime_r,woutside4_a,wtime_length5,age_group,emp_period_group,wtime_group,compsize_group,woutside_group,compsize_group_a,wday_week_group_a,woutside4_group_a,occ_t2_group_a,earning2_group_b,occ_group_a,emp_stat,emp_con_term,emp_keep,emp_own_mgmt,emp_fptime,emp_wage,emp_stat_sp,income_pos_a,income_pos_b,income_pos_c,income_pos_d,income_pos_e,income_pos_f,income_pos_g,income_pos_h,income_pos_i,income_pos_j,emp_place,emp_suggest_a,emp_suggest_b,emp_boss_gender,emp_manaqual_a,emp_manaqual_b,emp_manaqual_c,emp_manaqual_d,emp_manaqual_e,emp_comp_ass_a,emp_comp_ass_b,emp_comp_ass_c,emp_comp_ass_d,emp_comp_ass_e,emp_comp_ass_f,emp_rep,emp_winflu_a,emp_winflu_b,emp_winflu_c,emp_tra_b,emp_tra_c,emp_tra_d,wsector,comp_size_a,comp_size_b,comp_female,comp_sjob,ch_tech,ch_me,ch_ps,imte1,imte2,imte3,imte4,imte5,safeinform,wsituation1,wsituation2,wsituation3,wsituation4,wsituation5,wsituation11,wsituation6,wsituation7,wsituation,wsituation.1,wsituation10,wsituation12,wsituation13,wsituation14,wstat1,wstat2,wstat3,wstat4,wstat5,wstat6,wstat7,emo_manual,asb5,asb6,asb7,disc1,disc5,disc,disc10,disc11,disc6,disc7,disc.1,disc2,disc3,disc4,wtime_con1,wday,wday_week,ctime,wtime_night_a,wtime_sun_a,wtime_sat_a,wtime_long_a,wtime_night2,wtime_night3,wtime_resilience,wtime_arr_a,wtime_ftwork,wtime_ftcomtool,wtime_private,hazard_phy_b,hazard_erg_a,hazard_erg_b,hazard_erg_c,hazard_erg_d,hazard_erg_e,winten2_a,winten2_b,winten1_a,winten1_b,decla_a,decla_b,decla_c,winten3_a,winten3_b,winten3_c,winten3_d,winten3_e,winterrupt1,weng1,weng2,weng3,weng4,weng5,condim1,condim2,condim3,condim4,condim5,condim6,ass_cust1,alter_task1,wteam1,satisfaction,wplace4,wplace3,wplace2,wplace1,wpalce_ch,wtime_length1,wtime_length2,wtime_length3,wtime_length4,job1,wtime,wtime_week,wbalance,wwa1,wwa2,wwa3,wwa4,wwa5,heal_risk,heal_abs1,heal_wsick1,asb1,asb2,asb3,asb4,heal_aff,heal_cond,heal_illhe,heal_lim1,heal_prob1,heal_prob2,heal_prob3,heal_prob4,heal_prob5,heal_prob6,heal_prob8,sleep1,sleep2,sleep3,who1,who2,who3,who4,who5,woutside3,woutside4,woutside5,income_con,income_bal,edu,marital,children,panel_survey,ind,ind2,occ,occ2,earning1_r,ptime_r,comp_sizea_r,comp_sizeb_r,stratification,district,household,target,mode,hh_num,eli_num,hm_01_gender,hm_01_year,hm_01_estat,hm_01_rel_t
15,1000164_1,lv1,1,2,29,0,250,3,40.0,1,2,2,1,2,10,0,3,2,3,2,3,2,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,2,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1,10.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,1,2,7.0,7.0,7.0,2.0,2.0,3.0,1,2,2,3,4.0,4,2.0,1.0,2,5,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,5,3.0,7.0,7,1,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,2.0,4.0,2,2,1,4,5,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,1.0,5,5,7,4,5,2.0,0.0,7.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,5,5,1.0,2,1,3,2.0,2.0,2.0,5.0,1.0,2.0,6.0,2.0,2.0,2,16,85,3,312,250,30.0,10.0,10,1112,10003,1000164,1,1,1,1,2,1994,2,0
16,1000176_1,lv1,1,1,44,10,380,4,40.0,1,2,4,5,2,12,0,3,2,1,2,4,6,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,2,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,1,12.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,2,2,1.0,3.0,2.0,2.0,2.0,3.0,1,3,2,4,4.0,4,2.0,1.0,3,2,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,5,3.0,7.0,4,4,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,2.0,4.0,1,1,2,4,4,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,5,5,4,5,5,2.0,0.0,7.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,5,2.0,1,3,2,2.0,1.0,5.0,5.0,1.0,2.0,5.0,1.0,1.0,2,14,74,2,246,380,30.0,12.0,12,1112,10003,1000176,1,1,4,2,1,1979,2,0
17,1000176_2,lv1,1,2,42,6,300,4,40.0,1,2,4,4,2,4,0,1,2,1,2,4,2,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,1,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2,1,3.0,3.0,2.0,3.0,1.0,2.0,1,1,1,4,4.0,3,2.0,2.0,1,5,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,70.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,5,3.0,7.0,7,1,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,2.0,4.0,2,2,1,4,5,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,5,5,5,5,5,2.0,0.0,7.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,5,2.0,2,1,3,2.0,1.0,5.0,5.0,2.0,2.0,5.0,1.0,1.0,2,7,47,3,312,300,35.0,4.0,4,1112,10003,1000176,2,1,4,2,1,1979,2,0
18,1000180_1,lv2,1,1,34,5,500,6,40.0,1,1,3,4,2,7,0,2,2,2,2,5,2,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,3,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1,7.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2,2,2.0,3.0,3.0,3.0,2.0,2.0,2,2,2,1,1.0,1,3.0,3.0,2,2,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,4,2.0,7.0,6,1,7.0,7.0,7.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3,3,2,2,2,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1,40.0,2.0,4,4,4,4,3,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,5,2.0,2,2,3,3.0,2.0,4.0,5.0,1.0,2.0,6.0,2.0,2.0,2,3,19,3,312,500,40.0,7.0,7,1111,10004,1000180,1,1,1,1,1,1989,2,0
19,1000183_1,lv1,1,1,32,4,400,5,40.0,1,2,3,3,2,7,0,2,2,2,2,5,2,1,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,3,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1,7.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2,2,3.0,3.0,3.0,3.0,3.0,2.0,2,2,3,3,2.0,2,3.0,3.0,2,2,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,4.0,4,3.0,6.0,6,1,6.0,6.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3,3,3,2,2,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1,40.0,3.0,4,4,3,4,4,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,4,4,3.0,3,3,4,3.0,2.0,4.0,5.0,1.0,3.0,6.0,1.0,2.0,2,8,49,3,312,400,40.0,7.0,7,1111,10004,1000183,1,1,2,2,1,1991,2,0
20,1000183_2,lv2,1,2,29,2,250,3,48.0,1,2,2,2,2,1,0,1,3,1,2,3,6,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3,3,3.0,3.0,2.0,2.0,3.0,3.0,3,3,3,1,1.0,2,3.0,2.0,3,2,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,6,40.0,0.0,0.0,1.0,0.0,2,2,2.0,1.0,5.0,5,4.0,6.0,2,6,7.0,6.0,6.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3,3,2,2,2,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,48.0,2.0,4,4,3,4,3,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,4,4,3.0,3,3,4,4.0,2.0,5.0,5.0,2.0,4.0,5.0,1.0,2.0,2,17,86,2,246,250,40.0,3.0,3,1111,10004,1000183,2,1,2,2,1,1991,2,0
21,1000250_1,lv1,1,1,39,10,700,8,40.0,1,2,3,5,2,5,0,1,2,2,2,5,3,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,2,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,3.0,3.0,3.0,2.0,2.0,2,3,2,1,1.0,2,2.0,2.0,2,3,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,4.0,4,4.0,6.0,6,2,7.0,7.0,7.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3,3,2,2,2,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,4,4,3,4,4,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,4,4,2.0,2,2,3,3.0,4.0,4.0,4.0,1.0,2.0,6.0,1.0,1.0,2,11,64,3,320,700,40.0,5.0,5,1111,10005,1000250,1,1,3,2,1,1984,2,0
22,1000250_2,lv1,1,2,37,8,800,8,40.0,1,2,3,4,2,7,0,2,2,2,2,5,2,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,2,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2,2,2.0,3.0,3.0,3.0,3.0,2.0,2,2,1,1,1.0,1,2.0,2.0,2,3,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,0.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,4.0,4,3.0,7.0,6,1,7.0,7.0,6.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3,3,2,2,2,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,3,3,4,4,4,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,4,4,2.0,2,2,3,3.0,2.0,4.0,4.0,2.0,2.0,6.0,1.0,1.0,2,7,46,3,312,800,40.0,7.0,7,1111,10005,1000250,2,1,3,2,1,1984,2,0
23,1000287_1,lv1,1,1,46,5,800,8,40.0,1,2,4,4,2,1,0,1,2,2,2,5,4,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,3,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3,3,3.0,3.0,2.0,3.0,2.0,3.0,2,2,2,1,1.0,1,2.0,2.0,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,4.0,4,3.0,7.0,6,1,7.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2,2,2,1,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,3,3,3,3,3,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,4,4,2.0,2,2,3,3.0,4.0,3.0,5.0,1.0,2.0,6.0,1.0,1.0,2,12,68,2,274,800,40.0,3.0,3,1111,10005,1000287,1,1,4,1,1,1977,2,0
24,1000304_1,lv1,1,1,59,12,520,6,50.0,1,2,5,5,2,1,0,1,3,3,1,5,1,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,2,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,1.0,2.0,2.0,1,2,2,2,1.0,2,2.0,2.0,1,2,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1,6,10.0,0.0,0.0,1.0,0.0,2,2,2.0,1.0,3.0,3,2.0,5.0,2,6,7.0,6.0,7.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,2.0,2,2,3,4,4,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,50.0,2.0,4,3,4,5,5,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,4,2.0,3,2,3,3.0,2.0,2.0,5.0,1.0,2.0,4.0,2.0,2.0,2,19,95,7,751,520,40.0,3.0,3,1112,10006,1000304,1,1,1,1,1,1964,2,0
25,1000305_1,lv1,1,1,55,5,450,5,60.0,1,2,5,4,3,1,0,1,3,3,3,5,5,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2,2,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,1,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2,1,2.0,4.0,3.0,2.0,4.0,3.0,2,1,2,3,2.0,3,3.0,2.0,2,3,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1,6,30.0,0.0,0.0,1.0,0.0,2,2,2.0,1.0,4.0,4,3.0,4.0,2,6,7.0,5.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,2.0,2,2,1,3,4,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,60.0,2.0,4,3,5,4,5,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4,5,4,2.0,2,2,2,3.0,3.0,2.0,4.0,1.0,3.0,4.0,1.0,2.0,2,9,56,4,441,450,50.0,3.0,3,1112,10006,1000305,1,1,2,1,1,1968,2,0
26,1000392_3,lv1,1,1,27,0,280,3,50.0,1,1,2,1,2,1,0,1,2,3,3,3,5,2,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2,2,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2,1,7.0,7.0,7.0,2.0,4.0,2.0,2,3,2,3,2.0,2,3.0,2.0,3,2,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1,5,30.0,1.0,0.0,0.0,0.0,2,2,2.0,2.0,4.0,3,3.0,5.0,2,6,7.0,6.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,7.0,2.0,1.0,2.0,3,2,3,2,3,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,50.0,2.0,4,5,7,7,5,2.0,0.0,7.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,5,4,2.0,2,3,2,3.0,3.0,2.0,4.0,2.0,3.0,5.0,2.0,2.0,2,9,56,4,441,280,40.0,2.0,2,1111,10007,1000392,3,1,3,3,1,1959,1,0
27,1000407_1,lv1,1,1,26,1,450,5,40.0,1,2,2,2,2,5,0,1,2,3,3,5,1,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1,2,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2,,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2,1,2.0,1.0,4.0,2.0,4.0,2.0,2,2,2,4,4.0,3,3.0,2.0,2,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,30.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,3.0,2,3.0,7.0,4,4,7.0,7.0,7.0,5.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2,1,2,1,2,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,5,5,4,5,5,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,5,5,2.0,1,2,1,2.0,2.0,2.0,4.0,1.0,2.0,6.0,1.0,2.0,2,4,35,7,762,450,40.0,3.0,5,1111,10007,1000407,1,1,2,2,1,1997,2,0
28,1000407_2,lv1,1,2,29,2,170,2,40.0,1,1,2,2,2,1,0,1,2,2,3,2,5,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2,1,2.0,2.0,1.0,2.0,4.0,2.0,2,1,2,1,2.0,2,2.0,1.0,2,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,30.0,0.0,0.0,0.0,0.0,2,2,2.0,2.0,2.0,3,2.0,7.0,2,7,7.0,7.0,7.0,3.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,7.0,1.0,2.0,2,3,2,1,2,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,4,5,5,5,5,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,5,5,3.0,2,2,3,2.0,2.0,3.0,4.0,2.0,3.0,6.0,1.0,2.0,2,9,56,4,441,170,40.0,3.0,3,1111,10007,1000407,2,1,2,2,1,1997,2,0
29,1000435_1,lv1,1,1,40,12,400,5,42.0,1,2,3,5,2,1,0,1,2,3,1,5,3,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1,2,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1,3.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2,1,2.0,2.0,2.0,2.0,3.0,2.0,2,2,2,3,2.0,3,2.0,1.0,2,2,2.0,7.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,50.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,4.0,2,2.0,7.0,5,3,7.0,7.0,7.0,5.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,7.0,1.0,2.0,2,1,2,4,5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,42.0,2.0,4,3,4,5,4,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,4,5,2.0,1,2,3,3.0,2.0,2.0,5.0,1.0,3.0,6.0,1.0,2.0,2,7,47,5,531,400,42.0,3.0,3,1112,10008,1000435,1,1,1,1,1,1983,2,0
